start_node,end_node,distance,route_id,route_short_name
stop93,stop227,268,"route345, route182, route802, route501, route197, route689, route764, route265, route516, route571, route218, route691, route280, route858, route650, route584, route187, route251, route310, route230, route805, route202, route731, route360, route232, route632, route255, route42, route196, route797, route348, route242, route47, route765, route471, route503, route651, route397, route56, route352, route394, route221, route398, route250, route269, route244, route259, route231, route806, route461, route602, route83, route491, route791, route600, route247, route361","Minibus 80, Minibus 55, CTA 914, Minibus 31, Minibus 44, Minibus 151, Green G2, CTA 803-1105, CTA 130, Minibus 30, CTA 1083, Minibus 76, CTA 35-1121, CTA 840, Minibus 127, Minibus 200, Minibus 21-255, Minibus 202, CTA 208, CTA 828, CTA 1076, CTA 43, CTA 356, Minibus 112, CTA 1056, CTA 92-1050, Minibus 11, Minibus 51, Minibus 219, Minibus 158, Microbus, CTA 1081, Minibus 106, CTA 507, Minibus 606, Minibus 421, Minibus 500, CTA 46, CTA 330, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 940s, Minibus 6, CTA 8T, CTA 1063, Agyad Gm2, CTA 1087, Minibus 116, Minibus 4, Minibus 146, CTA 400-1036"
stop931,stop154,493,route208,Microbus
stop931,stop496,362,route426,Microbus
stop931,stop928,682,route432,Microbus
stop932,stop33,262,"route293, route228, route185","CTA 370, CTA 1020, CTA 1047"
stop933,stop1549,393,"route293, route228, route185","CTA 370, CTA 1020, CTA 1047"
stop934,stop2357,298,route810,Microbus
stop934,stop2359,374,route462,CTA 945-1082
stop934,stop2361,406,"route691, route348, route242, route259, route47, route230, route805, route606, route56, route394, route791, route600, route689, route42, route244","Minibus 80, CTA 940s, Minibus 219, Minibus 44, CTA 356, Minibus 11, Minibus 305, CTA 1081, Minibus 106, CTA 92-1050, CTA 330, Minibus 146, Minibus 211, Minibus 200, Minibus 51"
stop935,stop865,669,route265,Minibus 116
stop935,stop866,664,"route691, route348, route242, route259, route47, route805, route394, route606, route56, route791, route600, route689, route42, route451, route244","Minibus 80, CTA 940s, Minibus 219, Minibus 44, Minibus 11, Minibus 305, Microbus, CTA 1081, Minibus 106, CTA 92-1050, CTA 330, Minibus 146, Minibus 211, Minibus 200, Minibus 51"
stop936,stop1318,545,"route576, route210, route567, route577, route580, route506, route568, route560, route569, route578, route571","CTA 1123, Agyad Gm7, CTA 1003, CTA 91, Minibus 329, Microbus, Minibus 121, Minibus 127, CTA 103-1094"
stop937,stop1685,600,"route576, route210, route567, route577, route580, route568, route560, route569","CTA 1123, Agyad Gm7, CTA 1003, CTA 91, Minibus 329, Microbus, Minibus 121"
stop937,stop2187,648,"route579, route578","Microbus, Minibus"
stop938,stop2364,2733,"route293, route681, route682, route238, route713, route643, route714, route710, route185, route228, route709","CTA 1020, CTA 1047, Microbus, Minibus, CTA 370"
stop938,stop2366,2676,"route641, route743, route590, route706, route704, route776, route723, route129, route299, route702, route707, route700, route640, route777, route775, route117","CTA 1017, Microbus, CTA 1043s, Minibus 400, CTA 1043, CTA 1013"
stop938,stop34,60,"route132, route822",Microbus
stop938,stop36,106,route716,Microbus
stop939,stop34,86,route825,Microbus
stop939,stop523,4808,"route743, route590, route642, route706, route774, route712, route822, route776, route723, route781, route228, route293, route711, route129, route299, route185, route641, route704, route130, route714, route702, route117, route411, route709, route238, route133, route54, route775","CTA 1017, CTA 1020, CTA 1047, Microbus, CTA 1043s, Minibus 400, Minibus, CTA 370, CTA 1043, CTA 1013"
stop94,stop81,130,"route345, route462, route802, route787, route501, route689, route355, route516, route858, route187, route310, route42, route471, route503, route651, route397, route56, route398, route806, route270, route602, route83, route491, route791, route600, route265, route193","Minibus 80, Minibus 55, CTA 914, Minibus 31, Minibus 151, Minibus 30, CTA 840, Minibus 21-255, Minibus 202, CTA 1076, CTA 43, Minibus 112, CTA 92-1050, Minibus 160, Minibus 51, Microbus, Minibus 106, Minibus 421, CTA 46, Minibus 211, Minibus 14, CTA 945-1082, CTA 794, CTA 73, CTA 1063, Minibus 116, Minibus 4"
stop94,stop89,221,"route764, route571, route218, route691, route280, route650, route584, route251, route230, route805, route731, route605, route360, route232, route255, route797, route348, route242, route47, route765, route394, route352, route221, route244, route250, route528, route259, route231, route243, route247","Minibus 44, Green G2, CTA 130, CTA 1148, CTA 1083, Minibus 76, CTA 35-1121, Minibus 127, Minibus 200, CTA 828, Minibus 47, CTA 356, CTA 1056, Minibus 11, Minibus 219, Minibus 158, Microbus, CTA 1081, Minibus 500, CTA 507, Minibus 606, CTA 330, CTA 940s, Minibus 6, Agyad Gm2, CTA 1087, Minibus 146, CTA 400-1036"
stop940,stop358,2517,"route445, route11",Microbus
stop940,stop405,915,"route259, route242, route348, route160, route796, route394, route56, route791, route451","CTA 940s, Minibus 44, CTA 990, Microbus, CTA 1081, Minibus 146, Minibus 211, Minibus 51"
stop940,stop417,1301,"route345, route344, route434, route98, route408","Microbus, Minibus 108, Minibus 13, Minibus 4, Minibus 60"
stop940,stop680,3079,route452,Microbus
stop940,stop858,3094,"route443, route444, route449, route450, route138, route442",Microbus
stop941,stop1875,1102,route792,Microbus
stop941,stop2450,385,route221,CTA 1056
stop941,stop275,443,"route797, route549, route182, route265, route533, route61, route448, route352, route296, route221, route243, route741, route247, route560, route582, route232, route244","CTA 1057, CTA 925, CTA 366, CTA 1030, CTA 1003, Minibus 215, Minibus 158, Microbus, CTA 1148, Minibus 116, CTA 1056, CTA 330, CTA 828"
stop942,stop2450,350,"route345, route348, route98, route394, route795, route408, route56, route791, route255, route344","Minibus 44, CTA 990, Minibus 108, CTA 1083, Minibus 4, Minibus 60, Minibus 13, Minibus 146, Minibus 211, Minibus 51"
stop943,stop1975,753,"route316, route438",Microbus
stop944,stop2450,398,"route533, route247, route296, route44, route741, route549, route773, route232, route632, route607, route797, route352, route793, route582, route244, route61, route195, route265, route560","CTA 1057, CTA 925, CTA 366, CTA 1030, CTA 1003, CTA 1005, Minibus 215, Minibus 158, Microbus, Minibus 116, Minibus, CTA 330, CTA 828"
stop945,stop1975,696,route438,Microbus
stop946,stop1463,1589,route453,CTA 573
stop947,stop1120,280,"route726, route345, route717, route294, route460, route279, route486, route97","Minibus 302, CTA 814, CTA 170, CTA 987, Minibus 4, CTA 910, CTA 1143, CTA 96"
stop947,stop1702,823,route837,Microbus
stop948,stop1794,935,"route639, route225, route75, route237, route785, route621","Microbus, CTA 409-1089, CTA 1025"
stop949,stop2376,359,"route639, route697, route669, route211, route225, route75, route237, route785, route696","Microbus, CTA 409-1089, CTA 1025"
stop95,stop154,404,route208,Microbus
stop950,stop1406,189,"route233, route564, route655, route286, route490, route147, route548, route419, route561, route460, route570, route757, route362, route575, route301, route407","CTA 810, CTA 2001, CTA 926-1126, CTA 1160, CTA 203, CTA 186, CTA 814, Microbus, CTA 815, CTA 166, CTA 1085, CTA 921-1133, CTA 700-1065, CTA 982, Minibus 49, Minibus 201"
stop951,stop1301,296,"route233, route564, route286, route490, route147, route548, route419, route561, route234, route460, route570, route757, route362, route575, route407","CTA 810, CTA 2001, CTA 926-1126, CTA 203, CTA 186, CTA 814, Microbus, CTA 815, CTA 166, CTA 1085, CTA 921-1133, CTA 700-1065, Minibus 49, Minibus 201"
stop952,stop100,273,"route511, route309, route306, route136, route145, route214, route295, route834, route772","Microbus, CTA 999-1055, Minibus"
stop953,stop138,365,"route280, route309, route306, route765, route145, route308, route215, route295, route834, route772","Microbus, Minibus 6, CTA 1087, CTA 999-1055"
stop954,stop310,151,"route830, route304, route186, route485, route302, route281, route466, route551, route725, route319, route188, route564, route199, route175, route546, route176, route278, route388, route799, route371","CTA 1128, CTA 235, CTA 1144, CTA 701-1037, CTA 83, CTA 1031, Microbus, CTA 532, CTA 1024, CTA 811-1090, CTA 1106, CTA 824, CTA 1085, Minibus 93, CTA 77, CTA 406-1132, Minibus 216, CTA 1008"
stop955,stop1069,389,"route830, route724, route304, route186, route302, route111, route748, route281, route551, route465, route319, route188, route564, route493, route175, route546, route176, route278, route417, route799, route371","CTA 1109, CTA 532, CTA 824, CTA 1031, CTA 1106, CTA 609, CTA 1137, Minibus 93, CTA 406-1132, Microbus, CTA 1085, CTA 77, Minibus 216, CTA 1024, CTA 235, CTA 1144, CTA 83, CTA 811-1090, CTA 1008"
stop956,stop1351,1114,"route443, route434, route692, route459, route762, route444, route449, route450, route763, route760, route445, route761, route722, route292","CTA 927, Minibus 161, Microbus, Minibus 8, Minibus 113, Minibus 162"
stop957,stop1329,1702,"route692, route434, route459, route444, route160, route449, route763, route760, route11, route445, route761, route722, route292","CTA 927, Microbus, Minibus 8, Minibus 113, Minibus 162"
stop957,stop194,1638,route290,CTA 1023
stop958,stop2471,1470,route535,Tomnaya
stop959,stop1783,203,route246,Agyad Gm1
stop959,stop2081,2950,"route171, route172, route217, route174","CTA 1124, CTA 2, Agyad Gm4, CTA 1062"
stop96,stop1927,596,route236,Minibus 3
stop96,stop2629,448,"route92, route586, route105, route811, route817, route102, route296, route741, route549, route605, route305, route94, route224, route84, route245, route297, route287, route216, route807, route582, route798, route298, route560, route722","CTA 925, CTA 366, CTA 1030, CTA 38, Minibus 72, CTA 1033, CTA 366-1054, Minibus 47, Minibus 215, CTA 305-1104, CTA 970, CTA 724, CTA 971-1054, Minibus 321, Minibus 1, CTA 727-1103, CTA 290, Microbus, Minibus 225, CTA 1003, Minibus 113, Minibus 159"
stop960,stop962,336,"route171, route172, route173, route217","CTA 1124, CTA 2, Agyad Gm4, CTA 1062"
stop961,stop1229,468,"route715, route535",Tomnaya
stop962,stop1439,410,"route171, route172, route246, route173, route217","CTA 1124, CTA 2, Agyad Gm4, Agyad Gm1, CTA 1062"
stop963,stop1439,400,"route613, route48","Minibus, Tomnaya"
stop963,stop959,318,"route171, route174, route172, route246, route217","CTA 1124, CTA 2, Agyad Gm4, Agyad Gm1, CTA 1062"
stop964,stop2195,222,"route507, route151, route310","Minibus 265, Minibus 151, Minibus 155"
stop964,stop798,357,"route507, route151, route310","Minibus 265, Minibus 151, Minibus 155"
stop965,stop2393,635,"route106, route767, route150, route843, route433, route656, route203, route504, route458, route730, route307, route505, route547, route457, route169, route254, route294, route638, route204, route838, route537, route301","CTA 555, CTA 1069, CTA 987, CTA 1-1140, CTA 1162, CTA 916, CTA 1129, CTA 996-1134, CTA 855-1070, CTA 777-1046, CTA 666-1045, Microbus, CTA 124, Minibus, CTA 17-17g-923, CTA 931, CTA 888, CTA 912-1048, CTA 1161, CTA 106-1069, CTA 982"
stop966,stop658,304,"route843, route433, route362, route656, route353, route354, route203, route356, route360, route504, route458, route358, route307, route505, route547, route457, route254, route729, route638, route572, route357, route359, route204, route838, route301, route361","CTA 1069, Minibus 424, CTA 803-1105, CTA 1-1140, CTA 1162, CTA 7, CTA 916, CTA 1129, Minibus 78, CTA 996-1134, CTA 777-1046, CTA 666-1045, Microbus, CTA 124, Minibus 500, Minibus 14, CTA 810, CTA 17-17g-923, CTA 931, CTA 820, CTA 888, Minibus 203, CTA 106-1069, CTA 982"
stop967,stop2350,294,"route463, route509, route830, route512, route816, route239, route665, route296, route570, route812, route487, route510, route494, route280, route717, route485, route805, route605, route305, route281, route358, route575, route585, route746, route224, route502, route646, route245, route297, route465, route779, route363, route287, route464, route329, route256, route298, route546, route176, route278, route178, route799, route148, route560","CTA 134, CTA 967, CTA 366, CTA 38, CTA 824, Minibus 90, CTA 24, CTA 921-1133, CTA 24s, CTA 1143, CTA 366-1054, CTA 825-1073, Minibus 47, CTA 305-1104, CTA 833, CTA 1072, CTA 724, CTA 917, CTA 28, CTA 971-1054, Minibus 93, Minibus 11, CTA 1128, CTA 290, CTA 203, CTA 1145, CTA 934-1071, CTA 1138, CTA 16, CTA 77, Minibus 107, CTA 235, CTA 1144, CTA 1003, CTA 992, Minibus 310, CTA 820, CTA 83, CTA 531, CTA 1087, CTA 1053, CTA 212, CTA 1006, CTA 1008"
stop967,stop2585,380,"route279, route311, route282, route765","Minibus 6, CTA 72, CTA 170, Minibus 120"
stop967,stop913,3091,route515,CTA 250
stop968,stop1269,284,"route456, route224","CTA 122-1059, CTA 38"
stop968,stop2129,274,"route458, route457, route287","CTA 916, CTA 1129, CTA 290"
stop969,stop516,498,"route634, route289, route188, route485, route482, route235, route564","CTA 1128, CTA 1026, CTA 1142, CTA 1106, CTA 1085, CTA 407, CTA 1108"
stop97,stop1899,831,"route586, route105, route690, route587, route202, route741","CTA 1030, CTA 727-1103, CTA 970-1051, CTA 970, CTA 975, CTA 208"
stop97,stop556,1009,route102,Minibus 1
stop97,stop559,914,"route236, route84, route245, route549, route92, route297, route298, route187, route287, route103, route296, route305, route94, route560, route582, route722, route224","CTA 914, CTA 925, CTA 366, CTA 1003, CTA 290, CTA 38, Minibus 215, CTA 305-1104, Minibus 3, CTA 724, CTA 1033, Minibus 142, Minibus 113, Minibus 159, CTA 971-1054, Minibus 321, CTA 366-1054"
stop97,stop953,419,route308,Microbus
stop970,stop1759,341,"route634, route289, route188, route485, route482, route235, route564","CTA 1128, CTA 1026, CTA 1142, CTA 1106, CTA 1085, CTA 407, CTA 1108"
stop971,stop1427,1025,"route508, route829, route255, route856, route851, route71, route35","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop972,stop2583,1225,"route856, route508, route829, route255, route452, route851, route71, route35","Microbus, CTA 1032, CTA 1083, CTA 1147"
stop973,stop1667,332,"route293, route228, route185","CTA 370, CTA 1020, CTA 1047"
stop974,stop2732,282,"route293, route228, route185","CTA 370, CTA 1020, CTA 1047"
stop975,stop1435,73,route464,CTA 825-1073
stop976,stop1088,536,route541,Microbus
stop976,stop1953,750,route541,Microbus
stop977,stop2188,466,"route551, route567, route645, route560, route578","Minibus, Minibus 216, CTA 1003, Microbus"
stop978,stop1930,851,"route551, route645","Minibus, Minibus 216"
stop978,stop257,938,"route579, route578","Microbus, Minibus"
stop979,stop2598,505,route118,Tomnaya
stop98,stop1927,557,"route607, route187, route432, route690, route587, route103, route216","CTA 914, CTA 1005, CTA 970-1051, CTA 975, Microbus, Minibus 142"
stop980,stop1237,286,"route329, route379, route691, route155, route300, route286, route514, route419, route637, route261, route660, route635, route816, route800, route836, route680, route661, route120","CTA 2001, Minibus 333, CTA 1145, CTA 934-1071, Masreya Ms4, CTA 8s, Microbus, CTA 900, Tomnaya, CTA 1118, CTA 2002, Minibus, CTA 1022, Minibus 200, Minibus 201"
