route_id,route_short_name,direction_id,stops
route851,Microbus,1,"stop2340, stop668, stop561, stop2043, stop123, stop715, stop2408, stop731, stop195, stop1603, stop2146, stop1206, stop1428, stop972, stop2583, stop870, stop229, stop210, stop2144, stop1720, stop2143"
route852,Microbus,1,"stop668, stop561, stop2043, stop123, stop715, stop2408, stop731, stop195"
route853,Minibus,0,"stop196, stop732, stop2406, stop716, stop2324, stop2042, stop562, stop367, stop2096"
route854,Microbus,0,"stop1366, stop685, stop265, stop2178, stop1, stop1092, stop2336, stop2475, stop1803, stop2327, stop2249, stop2244, stop2342, stop2623, stop904, stop900, stop314, stop3, stop478, stop2258, stop1368, stop1128, stop759, stop304, stop1458, stop248, stop844, stop2049, stop2383, stop2333, stop1694, stop2127, stop1834, stop1852, stop2321, stop2322, stop2098, stop1186"
route855,Microbus,0,"stop1187, stop2099, stop2320, stop1853, stop1833, stop2128, stop1693, stop2331, stop2384, stop2050, stop1163, stop843, stop37, stop249, stop1457, stop303, stop761, stop1127, stop1369, stop537, stop2257, stop479, stop2, stop905, stop899, stop2325, stop2624, stop2341, stop2343, stop1804, stop2474, stop1373, stop1091, stop2032, stop2179, stop266, stop1730, stop1367, stop2090"
route855,Microbus,1,"stop1366, stop685, stop265, stop2178, stop1, stop1092, stop2336, stop2475, stop1803, stop2327, stop2249, stop2244, stop2342, stop2623, stop904, stop900, stop314, stop3, stop478, stop2258, stop1368, stop1128, stop759, stop304, stop1458, stop248, stop844, stop2049, stop2383, stop2333, stop1694, stop2127, stop1834, stop1852, stop2321, stop2322, stop2098, stop1186, stop695"
route856,Microbus,0,"stop2442, stop588, stop2273, stop1360, stop788, stop2386, stop2202, stop1098, stop2138, stop2145, stop209, stop1448, stop228, stop869, stop2582, stop971, stop1427, stop1207, stop1323, stop2075, stop1671, stop16, stop2154, stop716, stop2324, stop2042, stop562, stop367, stop2096"
route856,Microbus,1,"stop2340, stop668, stop561, stop2043, stop123, stop715, stop2408, stop731, stop195, stop1603, stop2146, stop1206, stop1428, stop972, stop2583, stop870, stop229, stop210, stop2144, stop2139, stop828, stop2201, stop2385, stop789, stop1361, stop2272, stop589, stop2443"
route857,Microbus,0,"stop668, stop561, stop2043, stop123, stop715, stop2408, stop731, stop195"
route857,Microbus,1,"stop2714, stop1713, stop2228, stop2526, stop196, stop732, stop2406, stop716, stop2324, stop2042, stop562, stop367"
route858,Minibus 30,0,"stop2710, stop1907, stop2182, stop191, stop1618, stop2459, stop608, stop341, stop1566, stop412, stop927, stop287, stop2427, stop1835, stop1009, stop1742, stop231, stop226, stop94, stop81, stop674, stop115, stop214, stop373, stop1075, stop1076, stop2155, stop1072, stop429, stop2225, stop297, stop1189, stop206, stop859, stop2235, stop758, stop1231"
route858,Minibus 30,1,"stop2237, stop821, stop1231, stop758, stop2236, stop860, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop299, stop234, stop116, stop1510, stop733, stop2203, stop1258, stop84, stop93, stop227, stop230, stop1744, stop1010, stop2432, stop1836, stop2606, stop1614, stop2114, stop411, stop1616, stop608, stop2458, stop1617, stop190, stop2183, stop1908"
route859,Microbus,0,"stop1701, stop521, stop1194, stop1198, stop1388, stop1390, stop2581"
route859,Microbus,1,"stop1053, stop1201, stop2580, stop1389, stop1196, stop1396, stop1195, stop522, stop1684"
route86,Minibus 62,0,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop8, stop540, stop2274, stop832, stop1732, stop2199, stop1296, stop1822, stop2232, stop333, stop1049, stop1045, stop2262, stop2706, stop2591, stop283, stop1191, stop1657, stop1766, stop1520, stop2439, stop1839, stop928, stop141, stop496"
route86,Minibus 62,1,"stop929, stop2440, stop1522, stop1765, stop1658, stop1190, stop278, stop282, stop2592, stop2705, stop2260, stop1047, stop334, stop2231, stop867, stop765, stop1295, stop2200, stop1733, stop566, stop833, stop2275, stop541, stop4, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route860,Microbus,0,"stop1033, stop1772, stop500, stop432, stop471, stop1035, stop174, stop1841, stop1289, stop1910, stop2463, stop982, stop762, stop279, stop282, stop2592, stop2705, stop2260"
route860,Microbus,1,"stop2706, stop2591, stop283, stop278, stop764, stop981, stop2462, stop1911, stop1288, stop1840, stop174, stop1036, stop470, stop431, stop501, stop1773, stop1034, stop2423"
route861,Microbus,0,"stop212, stop202, stop188, stop2454"
route861,Microbus,1,"stop1943, stop189, stop201, stop211"
route862,Microbus,1,"stop1591, stop2352, stop2105, stop1007, stop485, stop698, stop2285"
route863,Microbus,0,"stop2285, stop698, stop320, stop1426, stop913, stop313, stop639, stop902, stop2678"
route864,Microbus,1,"stop2285, stop698, stop486, stop319, stop1426, stop1932"
route865,Microbus,0,"stop2306, stop2311, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2715"
route865,Microbus,1,"stop2044, stop1982, stop2535, stop2204, stop30, stop772, stop777, stop2310, stop2307"
route866,Minibus 50,0,"stop1201, stop2580, stop1389, stop1196, stop1396, stop1195, stop522, stop1684, stop1702, stop1337, stop106, stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop2252, stop1552, stop1748, stop878, stop1956, stop2547, stop2724, stop269, stop64, stop70, stop1359, stop1438, stop1203, stop601, stop2649, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop777, stop2309"
route866,Minibus 50,1,"stop2308, stop2311, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop4, stop2648, stop602, stop1202, stop1437, stop1358, stop69, stop2548, stop1957, stop877, stop1751, stop1551, stop2253, stop1045, stop2261, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop89, stop1400, stop331, stop1782, stop1254, stop2295, stop2286, stop207, stop1661, stop1452, stop103, stop2472, stop1715, stop521, stop1194, stop1388, stop1390, stop2581, stop2734"
route867,Microbus,0,"stop1863, stop1177, stop560, stop1213, stop168, stop1341, stop2697, stop2618, stop2111, stop1185, stop1635, stop2206, stop2713"
route867,Microbus,1,"stop2208, stop2112, stop2616, stop1342, stop169, stop1212, stop2683, stop1178, stop1862"
route87,Minibus 147,0,"stop1435, stop1215, stop507, stop513, stop1431, stop1432, stop1027, stop133, stop757, stop2236, stop860, stop205, stop1188, stop296, stop581, stop2226, stop428, stop1073, stop299, stop234, stop116, stop1510, stop733, stop2203, stop1260, stop86, stop2537, stop2287, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop1047, stop334, stop2231, stop867, stop765, stop1295, stop520, stop1980, stop727, stop601, stop2649, stop7, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route87,Minibus 147,1,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop4, stop2648, stop602, stop1725, stop728, stop1981, stop519, stop1296, stop1822, stop2232, stop333, stop1049, stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop1258, stop81, stop674, stop115, stop214, stop373, stop1075, stop1076, stop2155, stop1072, stop429, stop2225, stop297, stop1189, stop206, stop859, stop2235, stop756, stop604, stop130, stop1140, stop1880, stop2303, stop252, stop2628, stop1945, stop1216, stop1436, stop975"
route88,CTA 1010,0,"stop1982, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop4, stop2648, stop602, stop1437, stop1358, stop69, stop2548, stop1957, stop877, stop186, stop284, stop1058, stop40, stop2289, stop2288, stop2536, stop90, stop87, stop1258, stop84, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2282, stop1224"
route89,CTA 1010,0,"stop112, stop1077, stop1073, stop298, stop1724, stop854, stop372, stop234, stop116, stop1510, stop733, stop2203, stop1260, stop86, stop2537, stop2287, stop764, stop345, stop2290, stop41, stop1059, stop1016, stop187, stop2280, stop1295, stop2200, stop1733, stop566, stop833, stop2275, stop541, stop4, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route9,Tomnaya,0,"stop2275, stop541"
route90,CTA 69,0,"stop31, stop1982, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop8, stop540, stop2274, stop832, stop1732, stop2199, stop1296, stop2281, stop186, stop284, stop1058, stop40, stop2289, stop2288, stop2536, stop90, stop87, stop1258, stop84, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2282, stop1224, stop1024"
route90,CTA 69,1,"stop1024, stop1354, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop81, stop1259, stop86, stop2537, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop41, stop1059, stop1016, stop187, stop2280, stop1295, stop2200, stop1733, stop566, stop833, stop2275, stop541, stop7, stop448, stop2534, stop2603, stop2205, stop2666, stop1357, stop2204, stop1983, stop31"
route91,CTA 1012,0,"stop1126, stop1063, stop2161, stop2515, stop294, stop256, stop177, stop2210, stop257, stop376, stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop2280, stop1295, stop1980, stop519, stop2200, stop1733, stop566, stop833, stop2275, stop541, stop4, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route91,CTA 1012,1,"stop1126, stop1063, stop2161, stop2515, stop294, stop256, stop177, stop2210, stop257, stop376, stop2584, stop208, stop2283, stop2294, stop1255, stop568, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop2280, stop1295, stop2200, stop1733, stop566, stop833, stop2275, stop541, stop4, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route92,CTA 1033,0,"stop1290, stop712, stop709, stop2391, stop704, stop458, stop556, stop1900, stop96, stop2629, stop836, stop1019, stop1268, stop2129, stop1143, stop1624, stop2569, stop2427, stop1474, stop2358, stop612, stop436, stop881, stop1800, stop456, stop1485, stop874, stop2503, stop631, stop2252, stop878, stop1957, stop2280, stop1295, stop2200, stop1733, stop566, stop833, stop2275, stop541, stop4, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route92,CTA 1033,1,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop8, stop540, stop2274, stop832, stop1732, stop2199, stop1296, stop2281, stop877, stop2253, stop632, stop876, stop1484, stop2566, stop858, stop62, stop1799, stop880, stop437, stop2356, stop1475, stop2426, stop2568, stop1623, stop1142, stop2130, stop1269, stop2224, stop2447, stop1020, stop835, stop2061, stop2630, stop97, stop559, stop557, stop457, stop705, stop2392, stop710, stop711"
route93,Minibus 126,0,"stop2350, stop712, stop709, stop2391, stop704, stop459, stop1723, stop714, stop929, stop2440, stop1522, stop1765, stop1658, stop61, stop1030, stop1222, stop2503, stop874, stop631, stop2252, stop878, stop1957, stop2280, stop1295, stop520, stop1980, stop727, stop601, stop2649, stop7, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route93,Minibus 126,1,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop4, stop2648, stop602, stop1725, stop728, stop1981, stop519, stop1296, stop2281, stop877, stop1751, stop1551, stop2253, stop632, stop875, stop1221, stop1032, stop1657, stop1766, stop1520, stop2439, stop1839, stop928, stop141, stop713, stop343, stop457, stop705, stop2392, stop710, stop711"
route94,Minibus 159,0,"stop1290, stop712, stop709, stop2391, stop704, stop458, stop556, stop1900, stop96, stop2629, stop836, stop1019, stop1268, stop2129, stop1143, stop1624, stop2569, stop2427, stop1474, stop2358, stop612, stop1563, stop1752, stop1485, stop874, stop2503, stop631, stop2252, stop878, stop1957, stop2280, stop1295, stop2200, stop1733, stop566, stop4, stop540, stop2274, stop832, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route94,Minibus 159,1,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop8, stop540, stop2274, stop832, stop1732, stop2199, stop1296, stop2281, stop877, stop1751, stop1551, stop2253, stop632, stop876, stop1484, stop2566, stop436, stop2356, stop1475, stop2426, stop2568, stop1623, stop1142, stop2130, stop1269, stop2224, stop2447, stop1020, stop835, stop2061, stop2630, stop97, stop559, stop557, stop457, stop705, stop2392, stop710, stop711, stop2350"
route95,CTA 1029,0,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop8, stop540, stop2274, stop832, stop1732, stop2199, stop1296, stop2281, stop877, stop1748, stop186, stop284, stop1058, stop280, stop2052, stop1191, stop1657, stop1766, stop1520, stop2439, stop1839, stop928, stop141, stop713, stop559, stop1898, stop2060, stop1977, stop1553, stop1240, stop1687, stop1645"
route95,CTA 1029,1,"stop1642, stop1650, stop1239, stop1554, stop1976, stop2059, stop457, stop1723, stop714, stop929, stop2440, stop1521, stop1743, stop1516, stop1765, stop1658, stop1190, stop278, stop2053, stop281, stop2291, stop40, stop1059, stop1016, stop187, stop2280, stop1295, stop2200, stop1733, stop566, stop833, stop2275, stop541, stop4, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
route96,Minibus 87,0,"stop1584, stop2491, stop1621, stop780, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2602, stop2720, stop447, stop646, stop4, stop2648, stop602, stop1437, stop1358, stop69, stop2548, stop1957, stop877, stop2253, stop2260, stop2706, stop2591, stop283, stop1191, stop1657, stop1766, stop803, stop873, stop849, stop2130, stop1269, stop2224, stop2125, stop2671, stop128, stop2031, stop2027, stop778, stop769, stop2480, stop1363, stop1096, stop1094"
route96,Minibus 87,1,"stop1665, stop1095, stop1097, stop1362, stop2502, stop792, stop983, stop779, stop26, stop2670, stop2124, stop1268, stop2129, stop804, stop1523, stop1521, stop1743, stop1516, stop1765, stop1658, stop1190, stop278, stop282, stop2592, stop2705, stop2260, stop2252, stop878, stop1956, stop2547, stop2724, stop269, stop64, stop70, stop1359, stop1438, stop601, stop2649, stop7, stop448, stop2534, stop2721, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop1983, stop31"
route97,Minibus 302,0,"stop1584, stop2491, stop1621, stop776, stop681, stop773, stop2535, stop2635, stop2665, stop2715, stop2602, stop2720, stop447, stop646, stop4, stop2648, stop602, stop1725, stop728, stop1981, stop519, stop1296, stop1822, stop2232, stop333, stop1049, stop193, stop1045, stop2262, stop2706, stop2591, stop283, stop278, stop763, stop2288, stop2536, stop90, stop87, stop1258, stop84, stop89, stop1400, stop331, stop1782, stop1479, stop567, stop1254, stop2295, stop2286, stop207, stop1661, stop1452, stop103, stop2472, stop1715, stop947, stop1120, stop609, stop688"
route97,Minibus 302,1,"stop1827, stop509, stop689, stop610, stop1121, stop1702, stop1337, stop2550, stop109, stop1478, stop213, stop329, stop643, stop82, stop88, stop86, stop2537, stop2287, stop762, stop279, stop282, stop2592, stop2705, stop2260, stop1047, stop1050, stop334, stop2231, stop867, stop765, stop601, stop2649, stop7, stop448, stop2534, stop2603, stop2205, stop2666, stop1357, stop2204, stop30, stop772, stop777, stop848, stop2229, stop1622, stop1294, stop2492, stop1585"
